624,1001,945,945,0,  7556, 13388,  5780,   203,   647,  -339
599,998,943,937,0,  7852, 14448,  2332, -1492,   225, -1037
634,1002,945,930,0,  8540, 13664,  4400, -5627,  5892, -6224
654,1002,951,940,0,  5156, 16020,  6364, -5751, 10340, -9738
746,1002,953,902,0,  2264, 14716,  6944, -5606, 20512,-10698
742,1002,939,920,0, -5596, 13204,  8108, -3446, 28083, -6027
642,1001,941,922,0, -6720, 14300,  5808,  2996, 26204, -3392
751,1004,0,945,0,-11356, 14424,  3924,  1766, 18574,   376
763,1003,0,933,0, -9260, 14304,   808,  3096, 14791,   748
627,1003,0,926,0, -8796, 14820, -1080,   349, 13595,  1805
586,999,1,929,0, -5400, 14428, -2864,   -78, 10395,   766
537,1000,0,917,0, -4696, 13340, -2504,  1431, 12185,   456
445,999,0,897,0, -5188, 14056, -2676, -1121,   201,  1417
378,999,0,915,0, -3004, 13904, -3556, -1003,  5686, -2772